exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal_id_orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution (mm)	MRI.slice.thickness	Link.to.paper	Link.to.Download.data	scan	scan_dir	""	FileAddress	corresponding_img	SpatRx	SpatRy	SpatRz	Ghosting	aidaqc.tsnr	aidaqc.dist	fd.mean	total.frames	dropped.frames.gsr1	s1.specific.gsr1	s1.unspecific.gsr1	thal.specific.gsr1	s1.cat.gsr1	thal.cat.gsr1	dropped.frames.gsr2	s1.specific.gsr2	s1.unspecific.gsr2	thal.specific.gsr2	s1.cat.gsr2	thal.cat.gsr2	dropped.frames.gsr3	s1.specific.gsr3	s1.unspecific.gsr3	thal.specific.gsr3	s1.cat.gsr3	thal.cat.gsr3	dropped.frames.wmcsf1	s1.specific.wmcsf1	s1.unspecific.wmcsf1	thal.specific.wmcsf1	s1.cat.wmcsf1	thal.cat.wmcsf1	dropped.frames.wmcsf2	s1.specific.wmcsf2	s1.unspecific.wmcsf2	thal.specific.wmcsf2	s1.cat.wmcsf2	thal.cat.wmcsf2	dropped.frames.wmcsf3	s1.specific.wmcsf3	s1.unspecific.wmcsf3	thal.specific.wmcsf3	s1.cat.wmcsf3	thal.cat.wmcsf3	dropped.frames.aCompCor1	s1.specific.aCompCor1	s1.unspecific.aCompCor1	thal.specific.aCompCor1	s1.cat.aCompCor1	thal.cat.aCompCor1	dropped.frames.aCompCor2	s1.specific.aCompCor2	s1.unspecific.aCompCor2	thal.specific.aCompCor2	s1.cat.aCompCor2	thal.cat.aCompCor2	dropped.frames.aCompCor3	s1.specific.aCompCor3	s1.unspecific.aCompCor3	thal.specific.aCompCor3	s1.cat.aCompCor3	thal.cat.aCompCor3
		data is the same BIDS_raw and BIDS_input-RABIES after RABIES analysis 3dresample, to match template shape: from (64, 108, 64, 1) to (63, 108, 63), and perform the second level. Output after resampled is in '/first_level/' 	2001	200110	890559	1	1040	1	rat	Wistar	Wistar	f	11.4	222.60	f	n	y	n	y	Isoflurane, 2-4% in 0.4 L/min air and 0,4 L/min O2	66	NA	35.6	MR Solutions	7	n	GE-EPI	1000	17	0.4	1.3			sub-0200110_ses-1_run-1	_split_name_sub-0200110_ses-1_run-1_task-rest_bold	10	/project/4180000.36/awake/bids/rat_complete/sub-0200110/ses-1/func/sub-0200110_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200110_ses-1_run-1_task-rest_bold_11.png	0.4	1.4	0.4	false	24.812417227590583	0.0730351087867714	0.029140299878056594	600	39	0.16892996987555312	-0.23635129998134657	0.12139612392704459	Specific	Specific	39	0.16892996987555312	-0.23635129998134657	0.12139612392704459	Specific	Specific		0.37990201667824686	-0.1912901208895625	0.22265841602262793	Specific	Specific	39	0.19385145147479205	-0.1514579296239749	0.10712860820744359	Specific	Specific	39	0.19385145147479205	-0.1514579296239749	0.10712860820744359	Specific	Specific		0.2757386030159458	-0.12799364773164093	0.16485684331907527	Specific	Specific	39	0.08665801782094708	-0.07559194610934919	-0.10544864312459087	No	Spurious	39	0.0632173043331275	-0.008116929737939793	-0.07628793133045302	No	No		0.1388715300894611	-0.10420464190672776	-0.07616021445922457	Specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES after RABIES analysis 3dresample, to match template shape: from (64, 108, 64, 1) to (63, 108, 63), and perform the second level. Output after resampled is in '/first_level/' 	2001	200111	890560	1	1041	1	rat	Wistar	Wistar	f	11.4	221.60	f	n	y	n	y	Isoflurane, 2-4% in 0.4 L/min air and 0,4 L/min O2	93	NA	36.3	MR Solutions	7	n	GE-EPI	1000	17	0.4	1.3			sub-0200111_ses-1_run-1	_split_name_sub-0200111_ses-1_run-1_task-rest_bold	11	/project/4180000.36/awake/bids/rat_complete/sub-0200111/ses-1/func/sub-0200111_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200111_ses-1_run-1_task-rest_bold_12.png	0.4	1.4	0.4	false	24.406167137440143	0.08013705353410752	0.01775341264951317	600	13	0.4917249428127508	0.07244835922369948	-0.15484459590508448	Specific	Spurious	13	0.4917249428127508	0.07244835922369948	-0.15484459590508448	Specific	Spurious		0.47140168482255396	0.1570484191539172	-0.15164794988741298	Non-specific	Spurious	13	0.5067115830285666	0.08932978242511762	-0.13815104277841408	Specific	Spurious	13	0.5067115830285666	0.08932978242511762	-0.13815104277841408	Specific	Spurious		0.47335829428095955	0.1988436347152793	-0.11221441212138254	Non-specific	Spurious	13	0.22643071114415317	-0.1362145925501764	0.12254866369023684	Specific	Specific	13	0.2248631117557442	-0.06203650353503021	0.13311286156152713	Specific	Specific		0.3046467255725016	-0.09904112415239694	0.12288101662438766	Specific	Specific
		data is the same BIDS_raw and BIDS_input-RABIES after RABIES analysis 3dresample, to match template shape: from (64, 108, 64, 1) to (63, 108, 63), and perform the second level. Output after resampled is in '/first_level/' 	2001	200112	890557	1	1042	1	rat	Wistar	Wistar	m	11.6	293.7	f	n	y	n	y	Isoflurane, 2-4% in 0.4 L/min air and 0,4 L/min O2	91	NA	36.2	MR Solutions	7	n	GE-EPI	1000	17	0.4	1.3			sub-0200112_ses-1_run-1	_split_name_sub-0200112_ses-1_run-1_task-rest_bold	12	/project/4180000.36/awake/bids/rat_complete/sub-0200112/ses-1/func/sub-0200112_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200112_ses-1_run-1_task-rest_bold_13.png	0.4	1.4	0.4	false	22.73601136937404	0.12102560748061411	0.028223255164416296	600	14	0.3544373687710886	-0.01759178240370158	-0.19378899458177307	Specific	Spurious	12	0.35726879753943097	-0.019750853074373825	-0.19496214598783868	Specific	Spurious		0.3716493188084049	0.016797807285005493	-0.15200543436570274	Specific	Spurious	14	0.34582218506772494	0.010531529012140318	-0.15289726142753182	Specific	Spurious	12	0.3470866513713083	0.011288702525763368	-0.1535783298857061	Specific	Spurious		0.33745271140722766	0.05234562572749941	-0.10743843496234529	Specific	Spurious	14	0.2918954027831425	0.0805083577344587	-0.10515016783149346	Specific	Spurious	12	0.2836615079059875	0.16807091975256605	-0.0615832605136139	Non-specific	Spurious		0.333731808085669	0.14678243248876008	-0.1596969693151738	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES after RABIES analysis 3dresample, to match template shape: from (64, 108, 64, 1) to (63, 108, 63), and perform the second level. Output after resampled is in '/first_level/' 	2001	200113	890558	1	1043	1	rat	Wistar	Wistar	m	11.6	289.1	f	n	y	n	y	Isoflurane, 2-4% in 0.4 L/min air and 0,4 L/min O2	107	NA	36.2	MR Solutions	7	n	GE-EPI	1000	17	0.4	1.3			sub-0200113_ses-1_run-1	_split_name_sub-0200113_ses-1_run-1_task-rest_bold	13	/project/4180000.36/awake/bids/rat_complete/sub-0200113/ses-1/func/sub-0200113_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200113_ses-1_run-1_task-rest_bold_14.png	0.4	1.4	0.4	false	23.58285897832007	0.09256289380642689	0.027667680172105438	600	9	0.2938129885542555	0.0021939674480854223	0.10946341845836838	Specific	Specific	9	0.2938129885542555	0.0021939674480854223	0.10946341845836838	Specific	Specific		0.2890023925868897	0.022613367075650693	0.05255101208564859	Specific	No	9	0.3402477170971822	0.06700857714159547	0.13311252615735228	Specific	Specific	9	0.3402477170971822	0.06700857714159547	0.13311252615735228	Specific	Specific		0.2698852925915317	0.10571108664063135	0.057188591404789976	Non-specific	Spurious	9	0.2091684654697765	0.03846555232414962	0.10213932847696984	Specific	Specific	9	0.2502657021822186	0.10302543158201229	0.08150935920752346	Non-specific	Spurious		0.21712228670322006	0.09697851478208327	0.1433734869696792	Specific	Specific
		data is the same BIDS_raw and BIDS_input-RABIES after RABIES analysis 3dresample, to match template shape: from (64, 108, 64, 1) to (63, 108, 63), and perform the second level. Output after resampled is in '/first_level/' 	2001	200114	890561	1	1044	1	rat	Wistar	Wistar	f	11.6	224.7	f	n	y	n	y	Isoflurane, 2-4% in 0.4 L/min air and 0,4 L/min O2	89	NA	36.5	MR Solutions	7	n	GE-EPI	1000	17	0.4	1.3			sub-0200114_ses-1_run-1	_split_name_sub-0200114_ses-1_run-1_task-rest_bold	14	/project/4180000.36/awake/bids/rat_complete/sub-0200114/ses-1/func/sub-0200114_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200114_ses-1_run-1_task-rest_bold_15.png	0.4	1.4	0.4	false	22.51137295237739	0.10221426138435108	0.029923503899164573	600	13	0.3104352786571132	0.13047830435377786	0.18331280929370247	Non-specific	Non-specific	13	0.3104352786571132	0.13047830435377786	0.18331280929370247	Non-specific	Non-specific		0.29240504852078275	0.11496779705072388	0.23002822969455702	Non-specific	Non-specific	13	0.32482103581797495	0.14130601545764876	0.19146416950564296	Non-specific	Non-specific	13	0.32482103581797495	0.14130601545764876	0.19146416950564296	Non-specific	Non-specific		0.29372303780150255	0.12248073139951036	0.2634154209128383	Non-specific	Non-specific	13	-0.12967889755087464	-0.033562171493861356	0.05370096049704535	Spurious	No	13	-0.11653524776014663	-0.056136331589120105	0.059227016760450696	Spurious	No		-0.09935620108298684	-0.04140666930065991	0.07203507926764688	No	No
		data is the same BIDS_raw and BIDS_input-RABIES after RABIES analysis 3dresample, to match template shape: from (64, 108, 64, 1) to (63, 108, 63), and perform the second level. Output after resampled is in '/first_level/' 	2001	200115	890562	1	1045	1	rat	Wistar	Wistar	f	11.6	230.8	f	n	y	n	y	Isoflurane, 2-4% in 0.4 L/min air and 0,4 L/min O2	83	NA	36.5	MR Solutions	7	n	GE-EPI	1000	17	0.4	1.3			sub-0200115_ses-1_run-1	_split_name_sub-0200115_ses-1_run-1_task-rest_bold	15	/project/4180000.36/awake/bids/rat_complete/sub-0200115/ses-1/func/sub-0200115_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200115_ses-1_run-1_task-rest_bold_16.png	0.4	1.4	0.4	false	23.199923561568013	0.09291445782543119	0.022543705530711954	600	27	0.5020718002679824	-0.03757843140522654	0.06495612672275608	Specific	No	27	0.5020718002679824	-0.03757843140522654	0.06495612672275608	Specific	No		0.4876169968155304	-0.03647944313454872	0.056303856945548035	Specific	No	27	0.5009490861739919	-0.009277298004574962	0.12301635496426488	Specific	Specific	27	0.5009490861739919	-0.009277298004574962	0.12301635496426488	Specific	Specific		0.4961008711888235	0.009284236482575895	0.10991533631546506	Specific	Specific	27	0.219489137124373	0.08229638621839121	0.11835261530549628	Specific	Specific	27	0.22780877975966368	0.1605026448445459	0.08974311363661752	Non-specific	Spurious		0.18037728420782803	0.1585597470980532	0.07442587247494008	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2002a	200200	PSt_01_07	1	session_1	1	rat	Sprague-Dawley	Sprague-Dawley	m	12	292	f	n	y	n	y	sevoflurane	NA	NA	NA	Bruker	7	n	GE-EPI	1000	18	0.46875	1			sub-0200200_ses-1_run-1	_split_name_sub-0200200_ses-1_run-1_task-rest_bold	113	/project/4180000.36/awake/bids/rat_complete/sub-0200200/ses-1/func/sub-0200200_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200200_ses-1_run-1_task-rest_bold_114.png	0.46875	1.0	0.46875	false	16.79932671758665	0.2164031646461206	0.08845586415017609	1500	873	0.231950728330366	0.027245094089116177	0.09409360380941063	Specific	No	279	0.16955119142521258	-0.06607129010162495	0.09905476474280965	Specific	No	7	0.20464539887062175	0.12744214702693699	0.13809172480149956	Non-specific	Non-specific	873	0.2483701836052569	0.035362885884655706	0.12184103011404808	Specific	Specific	279	0.18175622298391653	-0.02072698640455612	0.14660661499310018	Specific	Specific	7	0.20653280950782985	0.17514668703880684	0.22362630805175418	Non-specific	Non-specific	873	0.28117569588783436	0.09625736274694449	0.15125586177834405	Specific	Specific	279	0.23731581690585457	0.03974084177370355	0.17990315356626493	Specific	Specific	7	0.2775716714063496	0.28289617226908276	0.26731596573801214	Non-specific	Non-specific
		data is the same BIDS_raw and BIDS_input-RABIES	2002a	200201	PSt_02_07	1	session_1	1	rat	Sprague-Dawley	Sprague-Dawley	m	12	279	f	n	y	n	y	sevoflurane	NA	NA	NA	Bruker	7	n	GE-EPI	1000	18	0.46875	1			sub-0200201_ses-1_run-1	_split_name_sub-0200201_ses-1_run-1_task-rest_bold	114	/project/4180000.36/awake/bids/rat_complete/sub-0200201/ses-1/func/sub-0200201_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200201_ses-1_run-1_task-rest_bold_115.png	0.46875	1.0	0.46875	false	17.82850803624543	0.23765293990151354	0.04980434383737172	1500	431	0.22901014168786385	0.2093484518863089	0.07780314532849247	Non-specific	Spurious	332	0.22853798560224295	0.2717736283630612	0.048846416759802086	Non-specific	Spurious		0.19849045194678083	0.33656109497195863	0.06420412335156318	Non-specific	Spurious	431	0.16786805131425062	0.19193575724234518	0.04442367196467738	Non-specific	Spurious	332	0.1925072951283774	0.25500808809646947	0.033810699722206586	Non-specific	Spurious		0.11991251062982662	0.2746102394962918	0.015023481682944626	Non-specific	Spurious	431	0.2578065986279444	0.29800268494462034	0.13233505319301275	Non-specific	Non-specific	332	0.13146643023831894	0.22107925159203926	0.007564103604499859	Non-specific	Spurious		0.10982387329292567	0.1459743788932152	0.024434147336545944	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2002a	200202	PSt_04_07	1	session_1	1	rat	Sprague-Dawley	Sprague-Dawley	m	12	292	f	n	y	n	y	sevoflurane	NA	NA	NA	Bruker	7	n	GE-EPI	1000	18	0.46875	1			sub-0200202_ses-1_run-1	_split_name_sub-0200202_ses-1_run-1_task-rest_bold	115	/project/4180000.36/awake/bids/rat_complete/sub-0200202/ses-1/func/sub-0200202_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200202_ses-1_run-1_task-rest_bold_116.png	0.46875	1.0	0.46875	false	17.91307712457848	0.2330860209638414	0.05574223022980751	1500	479	0.20409324059872494	-0.2913854767939542	-0.1327860500427966	Specific	Spurious	398	0.16461743612019414	-0.28031438030477607	-0.07635630413977418	Specific	Spurious	3	0.2783307209698618	-0.14142847657719326	-0.010307130985796671	Specific	Spurious	479	0.17816847906012934	-0.17274935373636804	-0.02619007674229467	Specific	Spurious	398	0.13751171722325412	-0.17636619886553948	0.017731063846826496	Specific	Spurious	3	0.285103428719088	-0.08074914467339377	0.023908935051524523	Specific	No	479	0.14440203365801826	-0.20731557780089044	-0.10532745976713082	Specific	Spurious	398	0.07527206413489221	-0.10779949729277127	0.03739528414877372	Spurious	Spurious	3	0.2678406873731604	-0.23065432816461168	-0.048993847105513876	Specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2002a	200203	PSt_06_07	1	session_1	1	rat	Sprague-Dawley	Sprague-Dawley	m	12	284	f	n	y	n	y	sevoflurane	NA	NA	NA	Bruker	7	n	GE-EPI	1000	18	0.46875	1			sub-0200203_ses-1_run-1	_split_name_sub-0200203_ses-1_run-1_task-rest_bold	116	/project/4180000.36/awake/bids/rat_complete/sub-0200203/ses-1/func/sub-0200203_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200203_ses-1_run-1_task-rest_bold_117.png	0.46875	1.0	0.46875	false	16.896107381245848	0.2155243238062404	0.06353166314648756	1500	560	0.10825329215012923	0.09844802966525303	0.18040400717592467	Specific	Specific	380	0.10693869345933875	0.10505861128197841	0.1553582231646875	Non-specific	Non-specific	7	0.09436743427323678	0.05464182282880031	0.14774384677661337	No	Specific	560	0.10243505592241887	0.14358267175362927	0.22052457778512863	Non-specific	Non-specific	380	0.06131010605037385	0.09795901915685294	0.15474209661907284	No	Specific	7	0.07902781758200177	0.1350553037422521	0.15253017646973274	Spurious	Non-specific	560	0.21290072281832287	0.1188178023939599	0.15952330295986886	Non-specific	Non-specific	380	0.17976547894580475	0.10873930968059879	0.11510322490745989	Non-specific	Non-specific	7	0.11725037857537829	0.11554263395196106	0.1107870255242091	Non-specific	Non-specific
		data is the same BIDS_raw and BIDS_input-RABIES	2002a	200204	PSt_07_08	1	session_1	1	rat	Sprague-Dawley	Sprague-Dawley	m	12	293	f	n	y	n	y	sevoflurane	NA	NA	NA	Bruker	7	n	GE-EPI	1000	18	0.46875	1			sub-0200204_ses-1_run-1	_split_name_sub-0200204_ses-1_run-1_task-rest_bold	117	/project/4180000.36/awake/bids/rat_complete/sub-0200204/ses-1/func/sub-0200204_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200204_ses-1_run-1_task-rest_bold_118.png	0.46875	1.0	0.46875	false	23.69624575076521	0.18566658184380166	0.028746941998268247	1500	61	0.25453159023937355	0.16510607692710835	-0.030054133454070143	Non-specific	Spurious	58	0.25877151320665154	0.16274741051116368	-0.03129142361485125	Non-specific	Spurious		0.2624676536768906	0.1432062136196409	-0.009396994500506564	Non-specific	Spurious	61	0.3116392525381785	0.23144784293372178	-0.0035216620613610925	Non-specific	Spurious	58	0.31418151489332086	0.22876404849198587	-0.004748679827811866	Non-specific	Spurious		0.30494577838951153	0.22685530489830769	-0.0015879899471245948	Non-specific	Spurious	61	0.17548384174231332	0.1183167943186181	-0.04765457832402578	Non-specific	Spurious	58	0.17453123666673379	0.11404352020662717	-0.04663937938341043	Non-specific	Spurious		0.17074872689005346	0.10557191456498181	-0.05827391450373612	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2002a	"sns.swarmplot(data=df, x=""body_mass_g"", y=""sex"", hue=""species"")"	PSt_09_08	1	session_1	1	rat	Sprague-Dawley	Sprague-Dawley	m	12	312	f	n	y	n	y	sevoflurane	NA	NA	NA	Bruker	7	n	GE-EPI	1000	18	0.46875	1			"sub-0sns.swarmplot(data=df, x=""body_mass_g"", y=""sex"", hue=""species"")_ses-1_run-1"	"_split_name_sub-0sns.swarmplot(data=df, x=""body_mass_g"", y=""sex"", hue=""species"")_ses-1_run-1_task-rest_bold"													NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2002a	200206	PSt_12_08	1	session_1	1	rat	Sprague-Dawley	Sprague-Dawley	m	12	319	f	n	y	n	y	sevoflurane	NA	NA	NA	Bruker	7	n	GE-EPI	1000	18	0.46875	1			sub-0200206_ses-1_run-1	_split_name_sub-0200206_ses-1_run-1_task-rest_bold	119	/project/4180000.36/awake/bids/rat_complete/sub-0200206/ses-1/func/sub-0200206_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200206_ses-1_run-1_task-rest_bold_120.png	0.46875	1.0	0.46875	false	21.968219956498448	0.22234780180735078	0.04296743138849649	1500	402	0.2473982455728056	0.06874385834820276	0.05521208131124623	Specific	No	290	0.19567965377757834	0.050874892389957176	0.0806996853525156	Specific	No		0.24757871392412548	0.07102017772751457	0.06310249115103307	Specific	No	402	0.28168288822248894	0.20344849927481867	0.06716239053834615	Non-specific	Spurious	290	0.2434326600529717	0.17937455425886253	0.09433555878930629	Non-specific	Spurious		0.29019147640838827	0.19093874672972455	0.13183377515584413	Non-specific	Non-specific	402	0.30718914574994766	0.2732517962663081	0.21415276183532014	Non-specific	Non-specific	290	0.26145851164630546	0.2588469281755051	0.21021494173297242	Non-specific	Non-specific		0.23789439038246624	0.2526883402884133	0.1426985684679034	Non-specific	Non-specific
		data is the same BIDS_raw and BIDS_input-RABIES	2002b	200207	PSt_07_27	1	session_1	1	rat	Wistar	Wistar	m	11	321	m	n	y	n	y	isoflurane	154	NA	NA	Bruker	7	n	SE-EPI	2000	45	0.390625	1.5			sub-0200207_ses-1_run-1	_split_name_sub-0200207_ses-1_run-1_task-rest_bold	120	/project/4180000.36/awake/bids/rat_complete/sub-0200207/ses-1/func/sub-0200207_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200207_ses-1_run-1_task-rest_bold_121.png	0.390625	1.5	0.390625	false	18.800645715724055	0.26025735388475896	0.039919335400003954	750	132	0.057006670917731615	0.009222696564525783	0.04112263478460959	No	No	95	0.037125101595578434	0.024292747980342304	0.04455672143205701	No	No		0.12583436970408757	-0.03245461401863239	0.10796968940797186	Specific	Specific	132	0.09202441255042035	0.028037380489788606	0.07030307110380411	No	No	95	0.08140866637968601	0.04457348308747946	0.07142736149241571	No	No		0.14748585885714657	0.017002522836978312	0.11484466310577507	Specific	Specific	132	0.054899863626114466	-0.027064254212056223	0.11224558752859601	No	Specific	95	0.054568837596142054	-0.007865733749065454	0.10155269123888053	No	Specific		0.10799241967748933	-0.028990480027898714	0.050416653491079474	Specific	No
		data is the same BIDS_raw and BIDS_input-RABIES	2002c	200208	PSt_07_27	1	session_2	1	rat	Wistar	Wistar	m	12	334	m	n	y	n	y	isoflurane	NA	NA	NA	Bruker	7	n	SE-EPI	2000	45	0.390625	1.5			sub-0200208_ses-1_run-1	_split_name_sub-0200208_ses-1_run-1_task-rest_bold	121	/project/4180000.36/awake/bids/rat_complete/sub-0200208/ses-1/func/sub-0200208_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200208_ses-1_run-1_task-rest_bold_122.png	0.390625	1.5	0.390625	false	18.800645715724055	0.26025735388475896	0.04090709894484759	750	120	0.19948609828878197	0.15281406113987833	-0.00891999241824211	Non-specific	Spurious	80	0.1984933535821717	0.1421406802585899	0.016454290598245044	Non-specific	Spurious		0.2809317862150519	0.16695456362530753	0.042892565364289384	Non-specific	Spurious	120	0.277453604847672	0.20901355379833647	0.01254374197786884	Non-specific	Spurious	80	0.290209565917544	0.2110561208916097	0.03706636508519012	Non-specific	Spurious		0.31651438828471967	0.2333309417709078	0.06069765960245097	Non-specific	Spurious	120	0.24225271665621276	0.08063470053188386	-0.014620098714699528	Specific	No	80	0.25488946395280254	0.09526915169252491	0.005179301581508295	Specific	No		0.3480284474241162	0.19710601952904525	0.04925341908710899	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2002b	200209	PSt_08_27	1	session_1	1	rat	Wistar	Wistar	m	11	309	m	n	y	n	y	isoflurane	171	431	NA	Bruker	7	n	SE-EPI	2000	45	0.390625	1.5			sub-0200209_ses-1_run-1	_split_name_sub-0200209_ses-1_run-1_task-rest_bold	122	/project/4180000.36/awake/bids/rat_complete/sub-0200209/ses-1/func/sub-0200209_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200209_ses-1_run-1_task-rest_bold_123.png	0.390625	1.5	0.390625	false	19.094458494437372	0.3900654099188398	0.04593582054599742	750	102	0.006054731285398496	0.07930268476303426	0.06417634677731004	No	No	81	0.0147084903959739	0.09467251214074056	0.05423823591888278	No	No	6	-0.020875915472972996	0.12745746055639395	0.030820261740842847	Spurious	Spurious	102	0.02461583135206868	0.10482189644169658	0.06397124940232157	Spurious	Spurious	81	0.03953921165150605	0.12092738152649608	0.053453872061272265	Spurious	Spurious	6	0.019438254288916917	0.14645941159230982	0.04224640969637842	Spurious	Spurious	102	0.029101274273800458	0.09702220299905742	0.06907346784956671	No	No	81	0.045035151955710596	0.10323942318635033	0.058418653421770175	Spurious	Spurious	6	0.042482070127818496	0.14092444177139335	0.04768596773758994	Spurious	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2002c	200210	PSt_08_27	1	session_2	1	rat	Wistar	Wistar	m	12	319	m	n	y	n	y	isoflurane	150	420	NA	Bruker	7	n	SE-EPI	2000	45	0.390625	1.5			sub-0200210_ses-1_run-1	_split_name_sub-0200210_ses-1_run-1_task-rest_bold	123	/project/4180000.36/awake/bids/rat_complete/sub-0200210/ses-1/func/sub-0200210_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200210_ses-1_run-1_task-rest_bold_124.png	0.390625	1.5	0.390625	false	19.094458494437372	0.3900654099188398	0.046837837547396136	750	84	0.012277026125640574	0.017684595381503465	-0.01080066721381406	No	No	65	0.01998639913638897	0.0068110012763858635	-0.01388687463131709	No	No	6	0.0010672140090022273	0.06523625365964081	0.017936611810422904	No	No	84	0.03180566072976019	0.05170846138122013	-0.026478470244686917	No	No	65	0.040969260262876374	0.03903840179202127	-0.02897502368559178	No	No	6	0.027496023093685897	0.08977487782999043	0.01726009427321027	No	No	84	0.022764564420389093	-0.0016819604474293736	-0.03565616149554387	No	No	65	0.03690241434849166	-0.007390857494524184	-0.05053901860670647	No	No	6	0.05336786683862577	0.05825755058794331	0.015429087242676396	No	No
		data is the same BIDS_raw and BIDS_input-RABIES	2002b	200211	PSt_10_27	1	session_1	1	rat	Wistar	Wistar	m	9	301	m	n	y	n	y	isoflurane	173	413	NA	Bruker	7	n	SE-EPI	2000	45	0.390625	1.5			sub-0200211_ses-1_run-1	_split_name_sub-0200211_ses-1_run-1_task-rest_bold	124	/project/4180000.36/awake/bids/rat_complete/sub-0200211/ses-1/func/sub-0200211_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200211_ses-1_run-1_task-rest_bold_125.png	0.390625	1.5	0.390625	false	22.887243119131604	0.15428970269330974	0.027002659726277713	750	76	0.23231762394902505	0.1243163920510125	-0.05040628793378056	Non-specific	Spurious	61	0.2328697023212299	0.11778808284421004	-0.058850806195328696	Non-specific	Spurious		0.19552537189369848	0.11050844355369484	-0.029807468957046494	Non-specific	Spurious	76	0.27248776323543045	0.16867842936114472	-0.024805817744897325	Non-specific	Spurious	61	0.2719336483519735	0.1581689136775713	-0.03499009683807966	Non-specific	Spurious		0.23652093409113956	0.14263310555819397	-0.012239536182551055	Non-specific	Spurious	76	0.2728833706794882	0.1565778687715474	0.011841210067927457	Non-specific	Spurious	61	0.2567313149819423	0.15104464302350923	-0.00012034168477591263	Non-specific	Spurious		0.24887106557768154	0.11118836867879574	0.009192831710455172	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2002c	200212	PSt_10_27	1	session_2	1	rat	Wistar	Wistar	m	10	316	m	n	y	n	y	isoflurane	171	349	NA	Bruker	7	n	SE-EPI	2000	45	0.390625	1.5			sub-0200212_ses-1_run-1	_split_name_sub-0200212_ses-1_run-1_task-rest_bold	125	/project/4180000.36/awake/bids/rat_complete/sub-0200212/ses-1/func/sub-0200212_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0200212_ses-1_run-1_task-rest_bold_126.png	0.390625	1.5	0.390625	false	22.887243119131604	0.15428970269330974	0.027080007293270106	750	74	0.2607519164646772	0.0963154383271313	-0.0415972939842908	Specific	No	60	0.26406045791800403	0.09414581707017082	-0.05171194890942531	Specific	No		0.22608717234888	0.11428632000955465	-0.01681586159679871	Non-specific	Spurious	74	0.3011980895502556	0.14328595701879582	-0.012287518530746394	Non-specific	Spurious	60	0.3055976480976567	0.14169598857430474	-0.022570420003073962	Non-specific	Spurious		0.2676177430869362	0.14528945873201304	-0.0036478762846203425	Non-specific	Spurious	74	0.3097854799597013	0.13078213598833766	-0.023932590561618707	Non-specific	Spurious	60	0.3041727393530261	0.09961697742268695	-0.03873048522265536	Specific	No		0.27198145079730807	0.0809413103445767	-0.002608842362545836	Specific	No
