exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal.id.orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution	MRI.slice.thickness	Link.to.paper	Link.to.Download.data	scan	scan_dir	""	FileAddress	corresponding_img	SpatRx	SpatRy	SpatRz	Ghosting	aidaqc.tsnr	aidaqc.dist	fd.mean	total.frames	dropped.frames.gsr1	s1.specific.gsr1	s1.unspecific.gsr1	thal.specific.gsr1	s1.cat.gsr1	thal.cat.gsr1	dropped.frames.gsr2	s1.specific.gsr2	s1.unspecific.gsr2	thal.specific.gsr2	s1.cat.gsr2	thal.cat.gsr2	dropped.frames.gsr3	s1.specific.gsr3	s1.unspecific.gsr3	thal.specific.gsr3	s1.cat.gsr3	thal.cat.gsr3	dropped.frames.wmcsf1	s1.specific.wmcsf1	s1.unspecific.wmcsf1	thal.specific.wmcsf1	s1.cat.wmcsf1	thal.cat.wmcsf1	dropped.frames.wmcsf2	s1.specific.wmcsf2	s1.unspecific.wmcsf2	thal.specific.wmcsf2	s1.cat.wmcsf2	thal.cat.wmcsf2	dropped.frames.wmcsf3	s1.specific.wmcsf3	s1.unspecific.wmcsf3	thal.specific.wmcsf3	s1.cat.wmcsf3	thal.cat.wmcsf3	dropped.frames.aCompCor1	s1.specific.aCompCor1	s1.unspecific.aCompCor1	thal.specific.aCompCor1	s1.cat.aCompCor1	thal.cat.aCompCor1	dropped.frames.aCompCor2	s1.specific.aCompCor2	s1.unspecific.aCompCor2	thal.specific.aCompCor2	s1.cat.aCompCor2	thal.cat.aCompCor2	dropped.frames.aCompCor3	s1.specific.aCompCor3	s1.unspecific.aCompCor3	thal.specific.aCompCor3	s1.cat.aCompCor3	thal.cat.aCompCor3
		data is the same BIDS_raw and BIDS_input-RABIES	1002	100206	IN-45002-22	1	C220523	1	mouse	C57BL/6	C57BL/6	m	20-24	25.7	m	y	n	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	2000	16.385	30	0,25 x 0,25			sub-0100206_ses-1_run-1	_split_name_sub-0100206_ses-1_run-1_task-rest_bold	272	/project/4180000.36/awake/bids/mouse/sub-0100206/ses-1/func/sub-0100206_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100206_ses-1_run-1_task-rest_bold_273.png	0.25	0.5	0.25	false	26.62064670380625	0.05934823594080763	0.030989552377653707	900	33	0.11668087875493446	0.1998276710869813	0.05478689652233397	Non-specific	Spurious	12	0.15312962934085386	0.20188046591122474	0.024804162181134293	Non-specific	Spurious		0.12933263293164607	0.2137161870733954	0.0011907992706603671	Non-specific	Spurious	33	0.10910043761844074	0.04069774408634579	0.008654983467606528	Specific	No	12	0.14542043778546573	0.028158101114283934	-0.029509340408480494	Specific	No		0.1246057682522823	0.046634298298522905	-0.04357353724018592	Specific	No	33	0.13138721116986102	0.019906549146875112	0.008373016798549949	Specific	No	12	0.16919869923697958	0.02608430389252096	-0.037404927749399235	Specific	No		0.1552254602058198	0.06300921913705786	-0.03515963502910586	Specific	No
		data is the same BIDS_raw and BIDS_input-RABIES	1002	100207	IN-08441-23	1	D060723	1	mouse	C57BL/6	C57BL/6	m	16-20	32.2	m	y	n	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	2000	16.385	30	0,25 x 0,25			sub-0100207_ses-1_run-1	_split_name_sub-0100207_ses-1_run-1_task-rest_bold	273	/project/4180000.36/awake/bids/mouse/sub-0100207/ses-1/func/sub-0100207_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100207_ses-1_run-1_task-rest_bold_274.png	0.25	0.5	0.25	false	25.363179467327637	0.06511643188002654	0.031076377403070666	900	85	0.12775053194813957	0.039643104724078226	0.1263736457610172	Specific	Specific	47	0.16154147905125452	-0.020201976933239805	0.16652902008490225	Specific	Specific		0.2294255736933083	0.011591912807175808	0.2209515665429753	Specific	Specific	85	0.11985050120707022	0.02365587352568133	0.13204636591740468	Specific	Specific	47	0.15741180921065137	-0.03238421474227098	0.16758940830685007	Specific	Specific		0.24821109870958938	0.027194998114801344	0.22853577857598498	Specific	Specific	85	0.1101794963639489	0.015717880423016504	0.11496648795757868	Specific	Specific	47	0.11330272691416841	-0.02925233524185293	0.14561278058778188	Specific	Specific		0.20590480687835838	0.03835518032952369	0.12588441662113464	Specific	Specific
		fslorient, fslchpixdim 	1003	100300	1	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	m	57-58	32.20	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100300_ses-1_run-1	_split_name_sub-0100300_ses-1_run-1_task-rest_bold	274	/project/4180000.36/awake/bids/mouse/sub-0100300/ses-1/func/sub-0100300_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100300_ses-1_run-1_task-rest_bold_275.png	0.1955	0.5	0.1955	false	24.962165599157313	0.1057089522105579		1800		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious		NaN	NaN	NaN	Spurious	Spurious
		fslorient, fslchpixdim 	1003	100301	2	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	m	57-58	29.00	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100301_ses-1_run-1	_split_name_sub-0100301_ses-1_run-1_task-rest_bold	275	/project/4180000.36/awake/bids/mouse/sub-0100301/ses-1/func/sub-0100301_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100301_ses-1_run-1_task-rest_bold_276.png	0.1955	0.5	0.1955	false	25.403639878574232	0.07988222471475426	0.0113742400682642	1800	206	-0.003635253966306616	0.08459105854346596	-0.07771294580967977	No	No	206	-0.003635253966306616	0.08459105854346596	-0.07771294580967977	No	No		-0.02275002463088624	0.13084996302838908	-0.10664953584695083	Spurious	Spurious	206	-0.005660769534656571	0.09530645327124716	-0.06845687092061528	No	No	206	-0.005660769534656571	0.09530645327124716	-0.06845687092061528	No	No		-0.0015724957420026524	0.14034208076807367	-0.0687401857570236	Spurious	Spurious	206	-0.06670536969091481	0.07969169589002537	-0.013083708420202537	No	No	206	-0.06989482802815458	0.05228760897273929	0.009834029507424642	No	No		-0.006662329316514782	0.04487582626235569	-0.04278417716814881	No	No
		fslorient, fslchpixdim 	1003	100302	3	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	f	57-58	32.60	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100302_ses-1_run-1	_split_name_sub-0100302_ses-1_run-1_task-rest_bold	276	/project/4180000.36/awake/bids/mouse/sub-0100302/ses-1/func/sub-0100302_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100302_ses-1_run-1_task-rest_bold_277.png	0.1955	0.5	0.1955	false	24.797257096207442	0.09258871300892059	0.008321753499969867	1800	105	0.029076948817234032	0.07190906582747808	-0.06615825619230123	No	No	105	0.029076948817234032	0.07190906582747808	-0.06615825619230123	No	No		-0.03332854968759562	0.0689657080675351	-0.07836021787672538	No	No	105	0.021821230885368484	0.06211927713227896	-0.0734035268524759	No	No	105	0.021821230885368484	0.06211927713227896	-0.0734035268524759	No	No		-0.03966174103247102	0.0671183362765277	-0.08008845033135469	No	No	105	0.018122817103407747	0.07606532963776039	-0.11096104438526283	No	Spurious	105	0.025664559576420966	0.09546093131576584	-0.07710951662857596	No	No		-0.0367319632899005	0.06424503701917511	-0.054627955166694435	No	No
		fslorient, fslchpixdim 	1003	100303	4	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	f	58.00	32.80	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100303_ses-1_run-1	_split_name_sub-0100303_ses-1_run-1_task-rest_bold	277	/project/4180000.36/awake/bids/mouse/sub-0100303/ses-1/func/sub-0100303_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100303_ses-1_run-1_task-rest_bold_278.png	0.1955	0.5	0.1955	false	25.132198549307862	0.07905724795780815	0.010664768703427887	1800	144	-0.014572100026485752	0.04303594121055378	-0.005443586538479196	No	No	144	-0.014572100026485752	0.04303594121055378	-0.005443586538479196	No	No		0.06622480914884997	0.10287342300207594	0.005502572439613343	Spurious	Spurious	144	-0.004516620762821367	0.026289841133225137	-0.01404373539243812	No	No	144	-0.004516620762821367	0.026289841133225137	-0.01404373539243812	No	No		0.060660754655525444	0.09686232318350535	-0.008905680644941627	No	No	144	0.059317182224219785	0.015747798915517655	0.06612122531993618	No	No	144	0.026542907889483776	0.03512297041214585	0.06951927410776922	No	No		0.06283236494776531	0.0005270356676302577	0.030059485121073495	No	No
		fslorient, fslchpixdim 	1003	100304	5	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	m	52-53	33.60	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100304_ses-1_run-1	_split_name_sub-0100304_ses-1_run-1_task-rest_bold	278	/project/4180000.36/awake/bids/mouse/sub-0100304/ses-1/func/sub-0100304_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100304_ses-1_run-1_task-rest_bold_279.png	0.1955	0.5	0.1955	false	24.57762923011892	0.07479579711312964	0.010206366898510235	1800	179	0.0018570329519335819	-0.052801482746873976	0.02481812869297357	No	No	179	0.0018570329519335819	-0.052801482746873976	0.02481812869297357	No	No		0.006796628213729689	-0.026246893877239642	0.02204804684500777	No	No	179	0.0027103488595882582	-0.05371512868030795	0.016582815522257693	No	No	179	0.0027103488595882582	-0.05371512868030795	0.016582815522257693	No	No		-0.01394143124048053	-0.028318785835655395	0.01994572852058486	No	No	179	-0.017171036210161486	-0.057010021388203075	-0.0006403447271894568	No	No	179	-0.015437906098126288	-0.07837344676669204	-0.02558556111327403	No	No		-0.0646990635127302	-0.06356792802588766	0.04961168712818131	No	No
		fslorient, fslchpixdim 	1003	100305	6	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	m	52-53	40.50	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100305_ses-1_run-1	_split_name_sub-0100305_ses-1_run-1_task-rest_bold	279	/project/4180000.36/awake/bids/mouse/sub-0100305/ses-1/func/sub-0100305_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100305_ses-1_run-1_task-rest_bold_280.png	0.1955	0.5	0.1955	false	23.79032220399225	0.09068714835614516	0.009084219197945767	1800	192	0.0964315342534721	0.059913722996393554	0.03967691327641178	No	No	192	0.0964315342534721	0.059913722996393554	0.03967691327641178	No	No		0.19475700212283678	-0.03538763339503781	0.08801345120162242	Specific	No	192	0.09542216930947456	0.05701789068254289	0.041855559505928876	No	No	192	0.09542216930947456	0.05701789068254289	0.041855559505928876	No	No		0.18539041519505947	0.02532385334066047	0.09108665771247074	Specific	No	192	0.14577833411156513	0.017201529094018838	0.05783633020138527	Specific	No	192	0.1576438072576509	0.035773885656745094	0.03982153244038018	Specific	No		0.169649748633743	0.02993908154958793	0.06832870901193053	Specific	No
		fslorient, fslchpixdim 	1003	100306	7	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	f	52-53	33.50	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100306_ses-1_run-1	_split_name_sub-0100306_ses-1_run-1_task-rest_bold	280	/project/4180000.36/awake/bids/mouse/sub-0100306/ses-1/func/sub-0100306_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100306_ses-1_run-1_task-rest_bold_281.png	0.1955	0.5	0.1955	false	24.26848059343043	0.10155843095614911	0.013477361129230927	1800	131	0.08786817255908169	-0.0008207515280387491	0.0028955210333499047	No	No	131	0.08786817255908169	-0.0008207515280387491	0.0028955210333499047	No	No		0.0418206644483273	0.0033886835504772115	0.05095161515918033	No	No	131	0.11009142044277492	0.012948351027517225	0.014369013108019328	Specific	No	131	0.11009142044277492	0.012948351027517225	0.014369013108019328	Specific	No		0.05124834065078557	0.007880040277060452	0.05015071920757067	No	No	131	0.032762979482706074	-0.01782247949587507	-0.038787369771943296	No	No	131	0.04569331722455214	-0.015259945615201252	-0.04602370869510335	No	No		0.029267362447317025	-0.024832259809894407	0.02483596493185405	No	No
		fslorient, fslchpixdim 	1003	100307	8	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	m	52.00	40.60	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100307_ses-1_run-1	_split_name_sub-0100307_ses-1_run-1_task-rest_bold	281	/project/4180000.36/awake/bids/mouse/sub-0100307/ses-1/func/sub-0100307_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100307_ses-1_run-1_task-rest_bold_282.png	0.1955	0.5	0.1955	false	23.81765744070488	0.09360698331765327	0.012245331341865838	1800	120	0.03596273948019984	0.0233245370345357	-0.03286864619902458	No	No	120	0.03596273948019984	0.0233245370345357	-0.03286864619902458	No	No		0.03222791633165772	0.05970284121739591	-0.034781413769413884	No	No	120	0.025664372896915817	0.029733339531433547	-0.032092054589758646	No	No	120	0.025664372896915817	0.029733339531433547	-0.032092054589758646	No	No		0.02723235407859902	0.08045006633965739	-0.017605757317438377	No	No	120	-0.025964856228698808	-0.06342666463973974	-0.05669879677328219	No	No	120	-0.017703131272299746	-0.08563491505521606	-0.05423680649309638	No	No		-0.038855994176772525	-0.015813256984619967	-0.08203680902635152	No	No
		fslorient, fslchpixdim 	1003	100308	9	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	f	52-53	38.50	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100308_ses-1_run-1	_split_name_sub-0100308_ses-1_run-1_task-rest_bold	282	/project/4180000.36/awake/bids/mouse/sub-0100308/ses-1/func/sub-0100308_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100308_ses-1_run-1_task-rest_bold_283.png	0.1955	0.5	0.1955	false	23.67132660455813	0.10695177270078232	0.013864448127657495	1800	126	-0.13615113717483893	-0.08802788927492045	-0.024337743331509763	Spurious	No	126	-0.13615113717483893	-0.08802788927492045	-0.024337743331509763	Spurious	No		-0.09530450559414137	-0.07466485608400455	-0.04664525585276146	No	No	126	-0.12467838430225928	-0.08576810305146772	-0.00477043171080584	Spurious	No	126	-0.12467838430225928	-0.08576810305146772	-0.00477043171080584	Spurious	No		-0.08322642627339986	-0.05766635006952931	-0.028357682784649035	No	No	126	0.021920347934892927	-0.18820587148629156	-0.05411404845108049	Spurious	Spurious	126	0.03989273669506318	-0.1888269403529846	-0.04266351758000524	Spurious	Spurious		0.005532150070067711	-0.21085211276706378	-0.06755041591818081	Spurious	Spurious
		fslorient, fslchpixdim 	1003	100309	10	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	f	52-53	35.10	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100309_ses-1_run-1	_split_name_sub-0100309_ses-1_run-1_task-rest_bold	283	/project/4180000.36/awake/bids/mouse/sub-0100309/ses-1/func/sub-0100309_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100309_ses-1_run-1_task-rest_bold_284.png	0.1955	0.5	0.1955	false	24.241940922568336	0.10031097392756838	0.010691040371866434	1800	202	0.03874029331071202	-0.057950725426808854	-0.004057566302435476	No	No	202	0.03874029331071202	-0.057950725426808854	-0.004057566302435476	No	No		0.06658929207040165	-0.04113502538002993	-0.05299282806977637	No	No	202	0.04428193153832122	-0.04907230206676107	0.002401755127280337	No	No	202	0.04428193153832122	-0.04907230206676107	0.002401755127280337	No	No		0.07947831498454234	-0.027734682756164347	-0.03715128164778082	No	No	202	0.03714684994116922	-0.02612396631578354	0.012520324438718118	No	No	202	0.022370485841682344	-0.019660340243600243	-0.012501257448003412	No	No		0.06041818053338975	0.004279373230551999	-0.02595129960040687	No	No
		fslorient, fslchpixdim 	1003	100310	11	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	m	46-47	39.60	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100310_ses-1_run-1	_split_name_sub-0100310_ses-1_run-1_task-rest_bold	284	/project/4180000.36/awake/bids/mouse/sub-0100310/ses-1/func/sub-0100310_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100310_ses-1_run-1_task-rest_bold_285.png	0.1955	0.5	0.1955	false	23.577018059788134	0.08020154176895226	0.011089811669370436	1800	169	0.019939345416459343	-0.057916093570739464	-0.1205172836409472	No	Spurious	169	0.019939345416459343	-0.057916093570739464	-0.1205172836409472	No	Spurious		-0.0502321773100213	0.004080796709232329	-0.11353154985530614	No	Spurious	169	0.029944715376660505	-0.05629462891681551	-0.14479960597436925	No	Spurious	169	0.029944715376660505	-0.05629462891681551	-0.14479960597436925	No	Spurious		-0.05374104258419919	0.02413631228502116	-0.10930375458110891	No	Spurious	169	-0.023557336887604627	-0.021946607525573553	-0.029200871235255357	No	No	169	-0.06345608014922229	-0.033626546645515454	-0.035186080687282226	No	No		-0.04581902918512034	-0.014293855100167207	-0.04391920216463921	No	No
		fslorient, fslchpixdim 	1003	100311	12	1	1	1	mouse	C57BL/6	Vglut1-IRES2-Cre-D (jax:023527)	m	46-47	36.30	m	y	y	n	n	n	NA	NA	NA	Bruker	7.0	n	GE-EPI	1000	15.0	0.235	0.6			sub-0100311_ses-1_run-1	_split_name_sub-0100311_ses-1_run-1_task-rest_bold	285	/project/4180000.36/awake/bids/mouse/sub-0100311/ses-1/func/sub-0100311_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100311_ses-1_run-1_task-rest_bold_286.png	0.1955	0.5	0.1955	false	24.494331152289902	0.07263357442710268	0.01061331803533268	1800	153	-0.030745702440494897	0.028274691218026116	-0.005484114884604151	No	No	153	-0.030745702440494897	0.028274691218026116	-0.005484114884604151	No	No		-0.06618189916280538	0.012261453187581962	0.022679529630700575	No	No	153	-0.036967284211061775	0.022812601144090627	0.00698139446313527	No	No	153	-0.036967284211061775	0.022812601144090627	0.00698139446313527	No	No		-0.07627977469748831	0.038858195605233015	0.059967109254652734	No	No	153	0.0027576569536348437	0.021481357808820864	0.03534066027427051	No	No	153	-0.00008850221513170995	0.0334944425118434	0.04120366733443365	No	No		-0.00214655506425806	0.023308967583781686	-0.008322790578600222	No	No
		3dresample	1004	100400	sub-WT05	1	1	1	mouse	C57BL/6	c57bl6	m	9m	35	f	y	y	y	n	n	NA	NA	NA	Bruker	11.7	n	GE-EPI	1800	11.0	anat = 0.2, func = 0.31	anat = 0.2, func = 0.31			sub-0100400_ses-1_run-1	_split_name_sub-0100400_ses-1_run-1_task-rest_bold	289	/project/4180000.36/awake/bids/mouse/sub-0100400/ses-1/func/sub-0100400_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100400_ses-1_run-1_task-rest_bold_290.png	0.31	0.31	0.31	false	17.565006794063077	0.09044937679157468	0.06856137132386612	334	112	-0.20796963910893923	-0.26998116273809447	0.3301707348414965	Spurious	Specific	66	-0.19970717698648086	-0.2582456631146125	0.24945773953989273	Spurious	Specific		0.028538050462351524	-0.15869304718175678	0.011775878053245242	Spurious	Spurious	112	-0.14814133387717374	-0.026273365923660433	0.3941614560449852	Spurious	Specific	66	-0.16775666033521947	-0.0377856362717785	0.3332439568552691	Spurious	Specific		-0.047274092445763125	0.017963744219274554	0.04576478009440434	No	No	112	-0.11009928352377749	-0.08280966979987704	0.34260164319043496	Spurious	Specific	66	-0.04538239582646306	-0.15789059497907734	0.21135724164398437	Spurious	Specific		-0.01056397609324891	0.1438384624095475	-0.04760994573837523	Spurious	Spurious
		3dresample	1004	100400	sub-WT05	2	1	1	mouse	C57BL/6	c57bl7	m	9m	35	f	y	y	y	n	n	NA	NA	NA	Bruker	11.7	n	GE-EPI	1800	11.0	anat = 0.2, func = 0.31	anat = 0.2, func = 0.31			sub-0100400_ses-2_run-1	_split_name_sub-0100400_ses-2_run-1_task-rest_bold	288	/project/4180000.36/awake/bids/mouse/sub-0100400/ses-2/func/sub-0100400_ses-2_run-1_task-rest_bold.nii.gz	func_func_sub-0100400_ses-2_run-1_task-rest_bold_289.png	0.31	0.31	0.31	false	20.23422947728472	0.06695955011745396	0.04782888424395383	334	128	-0.36059509225930075	0.2649659692112923	-0.3003112045766216	Spurious	Spurious	91	-0.27176122786392487	0.23698385249033882	-0.2784709729363987	Spurious	Spurious		-0.14070705670356812	0.14661721782171366	-0.1755630888877199	Spurious	Spurious	128	-0.3873324506018928	0.3550272443672201	-0.2682782634587822	Spurious	Spurious	91	-0.30157682704367084	0.31013409995678126	-0.2652353656560689	Spurious	Spurious		-0.16705027333695055	0.3133993889833996	-0.1164901932482393	Spurious	Spurious	128	-0.3088971053754121	0.05940320247657199	-0.33042732029631383	Spurious	Spurious	91	-0.29696202035885383	0.08032400416942898	-0.31255019005642937	Spurious	Spurious		-0.14095275802629764	0.15605501673827035	-0.1446158502843195	Spurious	Spurious
		3dresample	1004	100400	sub-WT05	2	1	2	mouse	C57BL/6	c57bl7	m	9m	35	f	y	y	y	n	n	NA	NA	NA	Bruker	11.7	n	GE-EPI	1800	11.0	anat = 0.2, func = 0.31	anat = 0.2, func = 0.31			sub-0100400_ses-2_run-2	_split_name_sub-0100400_ses-2_run-2_task-rest_bold	286	/project/4180000.36/awake/bids/mouse/sub-0100400/ses-2/func/sub-0100400_ses-2_run-2_task-rest_bold.nii.gz	func_func_sub-0100400_ses-2_run-2_task-rest_bold_287.png	0.31	0.31	0.31	false	20.37819191316337	0.06186239689942359	0.04359952126910728	334	117	-0.26657343699321806	-0.11276809681932098	0.12146777408894761	Spurious	Specific	91	-0.25327766599953927	-0.10181908678263277	0.008983849047254041	Spurious	Spurious		-0.28254647974673114	-0.10911722912475699	-0.03831787308693156	Spurious	Spurious	117	-0.20608671806972945	-0.08888406317038809	0.05741129067642667	Spurious	No	91	-0.17792093517160656	-0.03964790314750567	-0.06547917447368619	Spurious	No		-0.27086351029651395	-0.08554558523087169	-0.021688323522931343	Spurious	No	117	-0.021514308201218885	0.08933558912015332	0.08491598358908237	No	No	91	0.004865829724444866	0.1016194961968387	-0.03007035040398558	Spurious	Spurious		-0.21330079583412387	-0.046276800366765854	-0.12600583214081465	Spurious	Spurious
		3dresample	1004	100400	sub-WT05	2	1	3	mouse	C57BL/6	c57bl7	m	9m	35	f	y	y	y	n	n	NA	NA	NA	Bruker	11.7	n	GE-EPI	1800	11.0	anat = 0.2, func = 0.31	anat = 0.2, func = 0.31			sub-0100400_ses-2_run-3	_split_name_sub-0100400_ses-2_run-3_task-rest_bold	287	/project/4180000.36/awake/bids/mouse/sub-0100400/ses-2/func/sub-0100400_ses-2_run-3_task-rest_bold.nii.gz	func_func_sub-0100400_ses-2_run-3_task-rest_bold_288.png	0.31	0.31	0.31	false	19.890223738985984	0.046988676455888445	0.04015950505103099	334	105	-0.018607901825192067	-0.27106402972182275	-0.05893711483226164	Spurious	Spurious	90	-0.027799895171803368	-0.2470567864761474	-0.010998809606445099	Spurious	Spurious		0.04567851533751625	-0.24954734814775237	0.09296241029730512	Spurious	Spurious	105	0.025906652026658483	-0.27818329581823836	-0.04955174689791551	Spurious	Spurious	90	0.010135333524512326	-0.253387851055381	-0.025143333619189214	Spurious	Spurious		0.06737911979735521	-0.2787886725898755	0.08140649166494253	Spurious	Spurious	105	-0.09203182809957007	-0.33081673048528437	-0.031373718421857176	Spurious	Spurious	90	-0.12159973470907356	-0.3077582087943838	0.057098781542916276	Spurious	Spurious		0.0027205318713056535	-0.2194600329948677	0.12207773929914942	Spurious	Specific
		3dresample	1004	100401	sub-WT17	1	1	1	mouse	C57BL/6	c57bl8	f	9m	26	f	y	y	y	n	n	NA	NA	NA	Bruker	11.7	n	GE-EPI	1800	11.0	anat = 0.2, func = 0.31	anat = 0.2, func = 0.31			sub-0100401_ses-1_run-1	_split_name_sub-0100401_ses-1_run-1_task-rest_bold	293	/project/4180000.36/awake/bids/mouse/sub-0100401/ses-1/func/sub-0100401_ses-1_run-1_task-rest_bold.nii.gz	func_func_sub-0100401_ses-1_run-1_task-rest_bold_294.png	0.31	0.31	0.31	false	19.359423192479557	0.07265870983578263	0.07251355318911148	334	136	-0.2613744502772701	0.2566698241140818	-0.025441935171047442	Spurious	Spurious	43	-0.03058717712160511	0.12062625016988308	0.07602347477113895	Spurious	Spurious		0.32083112556063026	0.2037399188739819	0.13792366250850718	Non-specific	Non-specific	136	-0.018999095325479252	0.13813730513806147	0.021089407186542043	Spurious	Spurious	43	-0.028523437879020248	-0.05307801374529968	0.048433173917461894	No	No		0.32857741622124964	0.3016606477505214	0.18325341814094653	Non-specific	Non-specific	136	0.1209795199156622	0.2594646873258292	-0.058246646389392746	Non-specific	Spurious	43	0.02003302124251375	-0.05818375260244433	0.09882913391559295	No	No		0.01746518939780352	-0.021901962523618264	0.07565292216526563	No	No
		3dresample	1004	100401	sub-WT17	2	1	1	mouse	C57BL/6	c57bl6	f	9m	26	f	y	y	y	n	n	NA	NA	NA	Bruker	11.7	n	GE-EPI	1800	11.0	anat = 0.2, func = 0.31	anat = 0.2, func = 0.31			sub-0100401_ses-2_run-1	_split_name_sub-0100401_ses-2_run-1_task-rest_bold	292	/project/4180000.36/awake/bids/mouse/sub-0100401/ses-2/func/sub-0100401_ses-2_run-1_task-rest_bold.nii.gz	func_func_sub-0100401_ses-2_run-1_task-rest_bold_293.png	0.31	0.31	0.31	false	21.51406062375205	0.052960478626947166	0.06760025302102385	334	112	0.2975072136203569	0.2598461927524232	-0.10797966605845447	Non-specific	Spurious	37	0.2571352980573657	0.28593356068751397	-0.03933104287373293	Non-specific	Spurious	3	0.25099674660325516	0.23565619220882744	0.14011272709617337	Non-specific	Non-specific	112	0.3363044993331924	0.129875929116372	-0.11182361706715876	Non-specific	Spurious	37	0.3736496797907365	0.2213964627331906	-0.06146166711117751	Non-specific	Spurious	3	0.23601762602622725	0.24020366845378138	0.11751561151502794	Non-specific	Non-specific	112	0.31593459199565566	0.21392751359257645	-0.08880505893874358	Non-specific	Spurious	37	0.23504879636713488	0.26610460093303456	-0.030199860250194697	Non-specific	Spurious	3	0.282405238719576	0.21710111431937176	0.034018283952685635	Non-specific	Spurious
